PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"34772393","Identification of key genes and pathways associated with resting mast cells in meningioma","Xie H, Yuan C, Ding XH, Li JJ, Li ZY, Lu WC.","BMC Cancer. 2021 Nov 12;21(1):1209. doi: 10.1186/s12885-021-08931-0.","Xie H","BMC Cancer","2021","2021/11/13","PMC8590208","","10.1186/s12885-021-08931-0"
"34750486","Drug repurposing for coronavirus (SARS-CoV-2) based on gene co-expression network analysis","MotieGhader H, Safavi E, Rezapour A, Amoodizaj FF, Iranifam RA.","Sci Rep. 2021 Nov 8;11(1):21872. doi: 10.1038/s41598-021-01410-3.","MotieGhader H","Sci Rep","2021","2021/11/09","PMC8576023","","10.1038/s41598-021-01410-3"
"34343245","Network-guided identification of cancer-selective combinatorial therapies in ovarian cancer","He L, Bulanova D, Oikkonen J, Häkkinen A, Zhang K, Zheng S, Wang W, Erkan EP, Carpén O, Joutsiniemi T, Hietanen S, Hynninen J, Huhtinen K, Hautaniemi S, Vähärautio A, Tang J, Wennerberg K, Aittokallio T.","Brief Bioinform. 2021 Nov 5;22(6):bbab272. doi: 10.1093/bib/bbab272.","He L","Brief Bioinform","2021","2021/08/03","PMC8574973","","10.1093/bib/bbab272"
"34050359","A multiple network-based bioinformatics pipeline for the study of molecular mechanisms in oncological diseases for personalized medicine","Dotolo S, Marabotti A, Rachiglio AM, Esposito Abate R, Benedetto M, Ciardiello F, De Luca A, Normanno N, Facchiano A, Tagliaferri R.","Brief Bioinform. 2021 Nov 5;22(6):bbab180. doi: 10.1093/bib/bbab180.","Dotolo S","Brief Bioinform","2021","2021/05/29","PMC8574709","","10.1093/bib/bbab180"
"34009288","Multi-omics data integration and network-based analysis drives a multiplex drug repurposing approach to a shortlist of candidate drugs against COVID-19","Tomazou M, Bourdakou MM, Minadakis G, Zachariou M, Oulas A, Karatzas E, Loizidou EM, Kakouri AC, Christodoulou CC, Savva K, Zanti M, Onisiforou A, Afxenti S, Richter J, Christodoulou CG, Kyprianou T, Kolios G, Dietis N, Spyrou GM.","Brief Bioinform. 2021 Nov 5;22(6):bbab114. doi: 10.1093/bib/bbab114.","Tomazou M","Brief Bioinform","2021","2021/05/19","PMC8135326","","10.1093/bib/bbab114"
"33971666","Knowledge bases and software support for variant interpretation in precision oncology","Borchert F, Mock A, Tomczak A, Hügel J, Alkarkoukly S, Knurr A, Volckmar AL, Stenzinger A, Schirmacher P, Debus J, Jäger D, Longerich T, Fröhling S, Eils R, Bougatf N, Sax U, Schapranow MP.","Brief Bioinform. 2021 Nov 5;22(6):bbab134. doi: 10.1093/bib/bbab134.","Borchert F","Brief Bioinform","2021","2021/05/10","PMC8574624","","10.1093/bib/bbab134"
"34728798","Genome-wide association study of problematic opioid prescription use in 132,113 23andMe research participants of European ancestry","Sanchez-Roige S, Fontanillas P, Jennings MV, Bianchi SB, Huang Y, Hatoum AS, Sealock J, Davis LK, Elson SL; 23andMe Research Team; Palmer AA.","Mol Psychiatry. 2021 Nov;26(11):6209-6217. doi: 10.1038/s41380-021-01335-3. Epub 2021 Nov 2.","Sanchez-Roige S","Mol Psychiatry","2021","2021/11/03","PMC8562028","","10.1038/s41380-021-01335-3"
"34704651","A trans-omic Mendelian randomization study of parental lifespan uncovers novel aging biology and therapeutic candidates for chronic diseases","Perrot N, Pelletier W, Bourgault J, Couture C, Li Z, Mitchell PL, Ghodsian N, Bossé Y, Thériault S, Mathieu P, Arsenault BJ.","Aging Cell. 2021 Nov;20(11):e13497. doi: 10.1111/acel.13497. Epub 2021 Oct 27.","Perrot N","Aging Cell","2021","2021/10/27","PMC8590095","","10.1111/acel.13497"
"34614039","virusMED: an atlas of hotspots of viral proteins","Zhang H, Chen P, Ma H, Woińska M, Liu D, Cooper DR, Peng G, Peng Y, Deng L, Minor W, Zheng H.","IUCrJ. 2021 Sep 28;8(Pt 6):931-942. doi: 10.1107/S2052252521009076. eCollection 2021 Nov 1.","Zhang H","IUCrJ","2021","2021/10/06","PMC8479994","","10.1107/S2052252521009076"
"33888873","Altered network and rescue of human neurons derived from individuals with early-onset genetic epilepsy","Negraes PD, Trujillo CA, Yu NK, Wu W, Yao H, Liang N, Lautz JD, Kwok E, McClatchy D, Diedrich J, de Bartolome SM, Truong J, Szeto R, Tran T, Herai RH, Smith SEP, Haddad GG, Yates JR 3rd, Muotri AR.","Mol Psychiatry. 2021 Nov;26(11):7047-7068. doi: 10.1038/s41380-021-01104-2. Epub 2021 Apr 22.","Negraes PD","Mol Psychiatry","2021","2021/04/23","PMC8531162","NIHMS1691271","10.1038/s41380-021-01104-2"
"34714852","Drug repositioning of Clopidogrel or Triamterene to inhibit influenza virus replication in vitro","Orr-Burks N, Murray J, Todd KV, Bakre A, Tripp RA.","PLoS One. 2021 Oct 29;16(10):e0259129. doi: 10.1371/journal.pone.0259129. eCollection 2021.","Orr-Burks N","PLoS One","2021","2021/10/29","PMC8555795","","10.1371/journal.pone.0259129"
"34519533","Target Discovery for Host-Directed Antiviral Therapies: Application of Proteomics Approaches","Cakir M, Obernier K, Forget A, Krogan NJ.","mSystems. 2021 Oct 26;6(5):e0038821. doi: 10.1128/mSystems.00388-21. Epub 2021 Sep 14.","Cakir M","mSystems","2021","2021/09/14","PMC8547474","","10.1128/mSystems.00388-21"
"34768937","An RNA-Seq-Based Framework for Characterizing Canine Prostate Cancer and Prioritizing Clinically Relevant Biomarker Candidate Genes","Thiemeyer H, Taher L, Schille JT, Packeiser EM, Harder LK, Hewicker-Trautwein M, Brenig B, Schütz E, Beck J, Nolte I, Murua Escobar H.","Int J Mol Sci. 2021 Oct 25;22(21):11481. doi: 10.3390/ijms222111481.","Thiemeyer H","Int J Mol Sci","2021","2021/11/13","PMC8584104","","10.3390/ijms222111481"
"34707339","Identification of Conserved Pappalysin 1-Derived Circular RNA-Mediated Competing Endogenous RNA in Osteosarcoma","Ming GF, Gao BH, Chen P.","Evol Bioinform Online. 2021 Oct 21;17:11769343211041379. doi: 10.1177/11769343211041379. eCollection 2021.","Ming GF","Evol Bioinform Online","2021","2021/10/28","PMC8544760","","10.1177/11769343211041379"
"34675201","Comparative epigenetic analysis of tumour initiating cells and syngeneic EPSC-derived neural stem cells in glioblastoma","Vinel C, Rosser G, Guglielmi L, Constantinou M, Pomella N, Zhang X, Boot JR, Jones TA, Millner TO, Dumas AA, Rakyan V, Rees J, Thompson JL, Vuononvirta J, Nadkarni S, El Assan T, Aley N, Lin YY, Liu P, Nelander S, Sheer D, Merry CLR, Marelli-Berg F, Brandner S, Marino S.","Nat Commun. 2021 Oct 21;12(1):6130. doi: 10.1038/s41467-021-26297-6.","Vinel C","Nat Commun","2021","2021/10/22","PMC8531305","","10.1038/s41467-021-26297-6"
"34834924","Facilitating Antiviral Drug Discovery Using Genetic and Evolutionary Knowledge","Xu X, Zhang QY, Chu XY, Quan Y, Lv BM, Zhang HY.","Viruses. 2021 Oct 20;13(11):2117. doi: 10.3390/v13112117.","Xu X","Viruses","2021","2021/11/27","PMC8626054","","10.3390/v13112117"
"34680390","Genomic Sub-Classification of Ovarian Clear Cell Carcinoma Revealed by Distinct Mutational Signatures","Oliveira DVNP, Schnack TH, Poulsen TS, Christiansen AP, Høgdall CK, Høgdall EV.","Cancers (Basel). 2021 Oct 19;13(20):5242. doi: 10.3390/cancers13205242.","Oliveira DVNP","Cancers (Basel)","2021","2021/10/23","PMC8533704","","10.3390/cancers13205242"
"35386986","Translational Analysis of Moderate to Severe Asthma GWAS Signals Into Candidate Causal Genes and Their Functional, Tissue-Dependent and Disease-Related Associations","Portelli MA, Rakkar K, Hu S, Guo Y, Adcock IM, Sayers I.","Front Allergy. 2021 Oct 18;2:738741. doi: 10.3389/falgy.2021.738741. eCollection 2021.","Portelli MA","Front Allergy","2021","2022/04/07","PMC8974692","","10.3389/falgy.2021.738741"
"34733322","Gene4HL: An Integrated Genetic Database for Hearing Loss","Huang S, Zhao G, Wu J, Li K, Wang Q, Fu Y, Zhang H, Bi Q, Li X, Wang W, Guo C, Zhang D, Wu L, Li X, Xu H, Han M, Wang X, Lei C, Qiu X, Li Y, Li J, Dai P, Yuan Y.","Front Genet. 2021 Oct 18;12:773009. doi: 10.3389/fgene.2021.773009. eCollection 2021.","Huang S","Front Genet","2021","2021/11/04","PMC8558372","","10.3389/fgene.2021.773009"
"34663380","Gene correlation network analysis to identify regulatory factors in sciatic nerve injury","Li L, Du X, Ling H, Li Y, Wu X, Jin A, Yang M.","J Orthop Surg Res. 2021 Oct 18;16(1):622. doi: 10.1186/s13018-021-02756-0.","Li L","J Orthop Surg Res","2021","2021/10/19","PMC8522103","","10.1186/s13018-021-02756-0"
"34692825","Drug Repurposing for Alzheimer's Disease Based on Protein-Protein Interaction Network","Soleimani Zakeri NS, Pashazadeh S, MotieGhader H.","Biomed Res Int. 2021 Oct 14;2021:1280237. doi: 10.1155/2021/1280237. eCollection 2021.","Soleimani Zakeri NS","Biomed Res Int","2021","2021/10/25","PMC8531773","","10.1155/2021/1280237"
"34675622","Analysis of Communal Molecular Mechanism and Potential Therapeutic Targets in Heart Failure and Type 2 Diabetes Mellitus","Wang Z, Gu Y, Sun Y, Xu Y, Zhang M, Jiang T.","Int J Gen Med. 2021 Oct 9;14:6549-6561. doi: 10.2147/IJGM.S325339. eCollection 2021.","Wang Z","Int J Gen Med","2021","2021/10/22","PMC8518481","","10.2147/IJGM.S325339"
"34625535","p53-dependent induction of P2X7 on hematopoietic stem and progenitor cells regulates hematopoietic response to genotoxic stress","Tung LT, Wang H, Belle JI, Petrov JC, Langlais D, Nijnik A.","Cell Death Dis. 2021 Oct 8;12(10):923. doi: 10.1038/s41419-021-04202-9.","Tung LT","Cell Death Dis","2021","2021/10/09","PMC8501024","","10.1038/s41419-021-04202-9"
"34804821","ISPRF: a machine learning model to predict the immune subtype of kidney cancer samples by four genes","Wang Z, Chen Z, Zhao H, Lin H, Wang J, Wang N, Li X, Ding D.","Transl Androl Urol. 2021 Oct;10(10):3773-3786. doi: 10.21037/tau-21-650.","Wang Z","Transl Androl Urol","2021","2021/11/22","PMC8575581","","10.21037/tau-21-650"
"34604555","Targeting cathepsins: A potential link between COVID-19 and associated neurological manifestations","Prasad K, Ahamad S, Gupta D, Kumar V.","Heliyon. 2021 Oct;7(10):e08089. doi: 10.1016/j.heliyon.2021.e08089. Epub 2021 Sep 29.","Prasad K","Heliyon","2021","2021/10/04","PMC8479516","","10.1016/j.heliyon.2021.e08089"
"34588861","Identifying key genes and screening therapeutic agents associated with diabetes mellitus and HCV-related hepatocellular carcinoma by bioinformatics analysis","Sufyan M, Ali Ashfaq U, Ahmad S, Noor F, Hamzah Saleem M, Farhan Aslam M, El-Serehy HA, Aslam S.","Saudi J Biol Sci. 2021 Oct;28(10):5518-5525. doi: 10.1016/j.sjbs.2021.07.068. Epub 2021 Jul 30.","Sufyan M","Saudi J Biol Sci","2021","2021/09/30","PMC8459114","","10.1016/j.sjbs.2021.07.068"
"34532569","Integrative Network-Based Analysis Reveals Gene Networks and Novel Drug Repositioning Candidates for Alzheimer Disease","Gerring ZF, Gamazon ER, White A, Derks EM.","Neurol Genet. 2021 Sep 9;7(5):e622. doi: 10.1212/NXG.0000000000000622. eCollection 2021 Oct.","Gerring ZF","Neurol Genet","2021","2021/09/17","PMC8441674","","10.1212/NXG.0000000000000622"
"34285415","The PROTACtable genome","Schneider M, Radoux CJ, Hercules A, Ochoa D, Dunham I, Zalmas LP, Hessler G, Ruf S, Shanmugasundaram V, Hann MM, Thomas PJ, Queisser MA, Benowitz AB, Brown K, Leach AR.","Nat Rev Drug Discov. 2021 Oct;20(10):789-797. doi: 10.1038/s41573-021-00245-x. Epub 2021 Jul 20.","Schneider M","Nat Rev Drug Discov","2021","2021/07/21","","","10.1038/s41573-021-00245-x"
"34680902","GWAS Meta-Analysis Reveals Shared Genes and Biological Pathways between Major Depressive Disorder and Insomnia","Lin YS, Wang CC, Chen CY.","Genes (Basel). 2021 Sep 26;12(10):1506. doi: 10.3390/genes12101506.","Lin YS","Genes (Basel)","2021","2021/10/23","PMC8536096","","10.3390/genes12101506"
"34560840","Identification of driver genes based on gene mutational effects and network centrality","Tang YY, Wei PJ, Zhao JP, Xia J, Cao RF, Zheng CH.","BMC Bioinformatics. 2021 Sep 24;22(Suppl 3):457. doi: 10.1186/s12859-021-04377-0.","Tang YY","BMC Bioinformatics","2021","2021/09/25","PMC8461858","","10.1186/s12859-021-04377-0"
"34556089","Association between chronic periodontitis and the risk of Alzheimer's disease: combination of text mining and GEO dataset","Jiang Z, Shi Y, Zhao W, Zhou L, Zhang B, Xie Y, Zhang Y, Tan G, Wang Z.","BMC Oral Health. 2021 Sep 23;21(1):466. doi: 10.1186/s12903-021-01827-2.","Jiang Z","BMC Oral Health","2021","2021/09/24","PMC8461934","","10.1186/s12903-021-01827-2"
"34552204","Pan-cancer proteogenomic investigations identify post-transcriptional kinase targets","Elmas A, Tharakan S, Jaladanki S, Galsky MD, Liu T, Huang KL.","Commun Biol. 2021 Sep 22;4(1):1112. doi: 10.1038/s42003-021-02636-7.","Elmas A","Commun Biol","2021","2021/09/23","PMC8458405","","10.1038/s42003-021-02636-7"
"34603368","Cross-Disorder Genomics Data Analysis Elucidates a Shared Genetic Basis Between Major Depression and Osteoarthritis Pain","Barowsky S, Jung JY, Nesbit N, Silberstein M, Fava M, Loggia ML, Smoller JW, Lee PH.","Front Genet. 2021 Sep 16;12:687687. doi: 10.3389/fgene.2021.687687. eCollection 2021.","Barowsky S","Front Genet","2021","2021/10/04","PMC8481820","","10.3389/fgene.2021.687687"
"34576146","Comprehensive Survey of Recent Drug Discovery Using Deep Learning","Kim J, Park S, Min D, Kim W.","Int J Mol Sci. 2021 Sep 15;22(18):9983. doi: 10.3390/ijms22189983.","Kim J","Int J Mol Sci","2021","2021/09/28","PMC8470987","","10.3390/ijms22189983"
"34210682","Network Analysis Reveals Synergistic Genetic Dependencies for Rational Combination Therapy in Philadelphia Chromosome-Like Acute Lymphoblastic Leukemia","Ding YY, Kim H, Madden K, Loftus JP, Chen GM, Allen DH, Zhang R, Xu J, Chen CH, Hu Y, Tasian SK, Tan K.","Clin Cancer Res. 2021 Sep 15;27(18):5109-5122. doi: 10.1158/1078-0432.CCR-21-0553. Epub 2021 Jul 1.","Ding YY","Clin Cancer Res","2021","2021/07/02","PMC8448976","NIHMS1721740","10.1158/1078-0432.CCR-21-0553"
"34552562","Association of Pericardiac Adipose Tissue With Coronary Artery Disease","Li M, Qi L, Li Y, Zhang S, Lin L, Zhou L, Han W, Qu X, Cai J, Ye M, Shi K.","Front Endocrinol (Lausanne). 2021 Sep 6;12:724859. doi: 10.3389/fendo.2021.724859. eCollection 2021.","Li M","Front Endocrinol (Lausanne)","2021","2021/09/23","PMC8451419","","10.3389/fendo.2021.724859"
"34482371","Proteomic signatures of myeloid derived suppressor cells from liver and lung metastases reveal functional divergence and potential therapeutic targets","DaSilva NA, Barlock BJ, Guha P, Ghosh CC, Trebino CE, Camberg JL, Katz SC, Rowley DC.","Cell Death Discov. 2021 Sep 4;7(1):232. doi: 10.1038/s41420-021-00621-x.","DaSilva NA","Cell Death Discov","2021","2021/09/05","PMC8418613","","10.1038/s41420-021-00621-x"
"33741710","ZFTA-RELA Dictates Oncogenic Transcriptional Programs to Drive Aggressive Supratentorial Ependymoma","Arabzade A, Zhao Y, Varadharajan S, Chen HC, Jessa S, Rivas B, Stuckert AJ, Solis M, Kardian A, Tlais D, Golbourn BJ, Stanton AJ, Chan YS, Olson C, Karlin KL, Kong K, Kupp R, Hu B, Injac SG, Ngo M, Wang PR, De León LA, Sahm F, Kawauchi D, Pfister SM, Lin CY, Hodges HC, Singh I, Westbrook TF, Chintagumpala MM, Blaney SM, Parsons DW, Pajtler KW, Agnihotri S, Gilbertson RJ, Yi J, Jabado N, Kleinman CL, Bertrand KC, Deneen B, Mack SC.","Cancer Discov. 2021 Sep;11(9):2200-2215. doi: 10.1158/2159-8290.CD-20-1066. Epub 2021 Mar 19.","Arabzade A","Cancer Discov","2021","2021/03/20","PMC8418998","NIHMS1687782","10.1158/2159-8290.CD-20-1066"
"33650258","Analysis of GABRG2 C588T polymorphism in genetic epilepsy and evaluation of GABRG2 in drug treatment","Wang S, Zhang X, Zhou L, Wu Q, Han Y.","Clin Transl Sci. 2021 Sep;14(5):1725-1733. doi: 10.1111/cts.12997. Epub 2021 May 1.","Wang S","Clin Transl Sci","2021","2021/03/02","PMC8504831","","10.1111/cts.12997"
"32974809","Identifying Hub Genes, Key Pathways and Immune Cell Infiltration Characteristics in Pediatric and Adult Ulcerative Colitis by Integrated Bioinformatic Analysis","Xiu MX, Liu YM, Chen GY, Hu C, Kuang BH.","Dig Dis Sci. 2021 Sep;66(9):3002-3014. doi: 10.1007/s10620-020-06611-w. Epub 2020 Sep 25.","Xiu MX","Dig Dis Sci","2021","2020/09/25","","","10.1007/s10620-020-06611-w"
"34254825","RNA-Protein Interaction Analysis of SARS-CoV-2 5' and 3' Untranslated Regions Reveals a Role of Lysosome-Associated Membrane Protein-2a during Viral Infection","Verma R, Saha S, Kumar S, Mani S, Maiti TK, Surjit M.","mSystems. 2021 Aug 31;6(4):e0064321. doi: 10.1128/mSystems.00643-21. Epub 2021 Jul 13.","Verma R","mSystems","2021","2021/07/13","PMC8407388","","10.1128/mSystems.00643-21"
"34512723","ACE2 Netlas: In silico Functional Characterization and Drug-Gene Interactions of ACE2 Gene Network to Understand Its Potential Involvement in COVID-19 Susceptibility","Pathak GA, Wendt FR, Goswami A, Koller D, De Angelis F; COVID-19 Host Genetics Initiative; Polimanti R.","Front Genet. 2021 Aug 27;12:698033. doi: 10.3389/fgene.2021.698033. eCollection 2021.","Pathak GA","Front Genet","2021","2021/09/13","PMC8429844","","10.3389/fgene.2021.698033"
"34457122","Comprehensive Analysis of the Systemic Transcriptomic Alternations and Inflammatory Response during the Occurrence and Progress of COVID-19","Mo S, Dai L, Wang Y, Song B, Yang Z, Gu W.","Oxid Med Cell Longev. 2021 Aug 26;2021:9998697. doi: 10.1155/2021/9998697. eCollection 2021.","Mo S","Oxid Med Cell Longev","2021","2021/08/30","PMC8397550","","10.1155/2021/9998697"
"34446064","Whole-genome association analyses of sleep-disordered breathing phenotypes in the NHLBI TOPMed program","Cade BE, Lee J, Sofer T, Wang H, Zhang M, Chen H, Gharib SA, Gottlieb DJ, Guo X, Lane JM, Liang J, Lin X, Mei H, Patel SR, Purcell SM, Saxena R, Shah NA, Evans DS, Hanis CL, Hillman DR, Mukherjee S, Palmer LJ, Stone KL, Tranah GJ; NHLBI Trans-Omics for Precision Medicine (TOPMed) Consortium; Abecasis GR, Boerwinkle EA, Correa A, Cupples LA, Kaplan RC, Nickerson DA, North KE, Psaty BM, Rotter JI, Rich SS, Tracy RP, Vasan RS, Wilson JG, Zhu X, Redline S; TOPMed Sleep Working Group.","Genome Med. 2021 Aug 26;13(1):136. doi: 10.1186/s13073-021-00917-8.","Cade BE","Genome Med","2021","2021/08/27","PMC8394596","","10.1186/s13073-021-00917-8"
"34433827","A high-resolution temporal atlas of the SARS-CoV-2 translatome and transcriptome","Kim D, Kim S, Park J, Chang HR, Chang J, Ahn J, Park H, Park J, Son N, Kang G, Kim J, Kim K, Park MS, Kim YK, Baek D.","Nat Commun. 2021 Aug 25;12(1):5120. doi: 10.1038/s41467-021-25361-5.","Kim D","Nat Commun","2021","2021/08/26","PMC8387416","","10.1038/s41467-021-25361-5"
"34497764","Prognostic Biomarkers and Immunotherapeutic Targets Among CXC Chemokines in Pancreatic Adenocarcinoma","Huang J, Chen Z, Ding C, Lin S, Wan D, Ren K.","Front Oncol. 2021 Aug 23;11:711402. doi: 10.3389/fonc.2021.711402. eCollection 2021.","Huang J","Front Oncol","2021","2021/09/09","PMC8419473","","10.3389/fonc.2021.711402"
"34171302","An ancient viral epidemic involving host coronavirus interacting genes more than 20,000 years ago in East Asia","Souilmi Y, Lauterbur ME, Tobler R, Huber CD, Johar AS, Moradi SV, Johnston WA, Krogan NJ, Alexandrov K, Enard D.","Curr Biol. 2021 Aug 23;31(16):3504-3514.e9. doi: 10.1016/j.cub.2021.05.067. Epub 2021 Jun 24.","Souilmi Y","Curr Biol","2021","2021/06/25","PMC8223470","","10.1016/j.cub.2021.05.067"
